"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"121","random_X_and_structured_Beta","N",19200,"relabel",28,1213.64956035944,1,1,0.756175584960794,0.306086828863678,0.3702,"observed"
"122","random_X_and_structured_Beta","N",19200,"relabel",29,1400.70430565,1,1,0.861383892593602,0.324276163732602,0.3942,"observed"
"123","random_X_and_structured_Beta","N",19200,"relabel",3,1166.44522071526,1,1,0.820347211928213,0.322602372827589,0.3978,"observed"
"124","random_X_and_structured_Beta","N",19200,"relabel",30,1357.8417014708,1,1,0.864603635758112,0.322021521539603,0.366,"observed"
"125","random_X_and_structured_Beta","N",19200,"relabel",31,1206.28976133748,1,1,0.79379237269156,0.31397724922533,0.3734,"observed"
"126","random_X_and_structured_Beta","N",19200,"relabel",32,1097.11803036927,1,1,0.724489365130473,0.30676891515815,0.3803,"observed"
"127","random_X_and_structured_Beta","N",19200,"relabel",33,1301.08033267708,1,1,0.82802628700639,0.321177854031698,0.3815,"observed"
"128","random_X_and_structured_Beta","N",19200,"relabel",34,1260.80931702426,1,1,0.801336071807641,0.31850310252695,0.3929,"observed"
"129","random_X_and_structured_Beta","N",19200,"relabel",35,1104.31135906893,1,1,0.794161893195996,0.320764190372869,0.3984,"observed"
"130","random_X_and_structured_Beta","N",19200,"relabel",36,1222.64144782492,1,1,0.81233602523659,0.317016743179842,0.3879,"observed"
"131","random_X_and_structured_Beta","N",19200,"relabel",37,1249.49481148893,1,1,0.791970380519733,0.311213650305404,0.3691,"observed"
"132","random_X_and_structured_Beta","N",19200,"relabel",38,1055.19302311517,1,1,0.756801805787169,0.320394606244719,0.4085,"observed"
"133","random_X_and_structured_Beta","N",19200,"relabel",39,1321.21299140767,1,1,0.836572322498502,0.320531695207203,0.3824,"observed"
"134","random_X_and_structured_Beta","N",19200,"relabel",4,1411.00614876294,1,1,0.828549065005098,0.319639324031521,0.3724,"observed"
"135","random_X_and_structured_Beta","N",19200,"relabel",40,1276.40869400822,1,1,0.817234982853432,0.321024522942428,0.3872,"observed"
"136","random_X_and_structured_Beta","N",19200,"relabel",41,1210.1196611325,1,1,0.742654354749599,0.306572532605796,0.3546,"observed"
"137","random_X_and_structured_Beta","N",19200,"relabel",42,1317.70978532617,1,1,0.79310407019972,0.31411311909394,0.3717,"observed"
"138","random_X_and_structured_Beta","N",19200,"relabel",43,1270.68420980346,1,1,0.804383939179896,0.315786914006889,0.38,"observed"
"139","random_X_and_structured_Beta","N",19200,"relabel",44,1172.55174724901,1,1,0.825868415723936,0.322611778202525,0.3939,"observed"
"140","random_X_and_structured_Beta","N",19200,"relabel",45,1047.79135895164,1,1,0.799584958445744,0.31467425380835,0.3803,"observed"
"141","random_X_and_structured_Beta","N",19200,"relabel",46,1326.28412635797,1,1,0.801826684907991,0.316501399842038,0.3832,"observed"
"142","random_X_and_structured_Beta","N",19200,"relabel",47,1224.60390654476,1,1,0.835870683889064,0.322560056445478,0.3923,"observed"
"143","random_X_and_structured_Beta","N",19200,"relabel",48,1102.5628419266,1,1,0.776226995589391,0.31447793233705,0.378,"observed"
"144","random_X_and_structured_Beta","N",19200,"relabel",49,1122.12596837982,1,1,0.758679586492202,0.307101600798733,0.3676,"observed"
"145","random_X_and_structured_Beta","N",19200,"relabel",5,1257.14383205546,1,1,0.828276549947201,0.315532183217368,0.366,"observed"
"146","random_X_and_structured_Beta","N",19200,"relabel",50,1237.89312931114,1,1,0.792369497483887,0.317524085196076,0.3792,"observed"
