"","run","experiment","value","method","oracle","name","mean","two_se"
"108","random_X_and_structured_Beta","N","9600","relabel","ORC_fine","KL_divergence",1.03703891007724,0.0220498959037552
"109","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","Beta_FPR",0.99555,0.0015668113987279
"110","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","Beta_SSE",1245.31554859562,32.454189071627
"111","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","Beta_TPR",1,0
"112","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","error",0.340608,0.00333703933303221
"113","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","hellinger_distance",0.287306291382788,0.00174150879001766
"114","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","observed","KL_divergence",0.65776736112703,0.00984099486344939
"115","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_FPR",1,0
"116","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_SSE",1048.68024254859,27.76608887138
"117","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"118","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","error",0.303172,0.00288684583189731
"119","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.232760503378759,0.00151533993019311
"120","random_X_and_structured_Beta","N","19200","IBMR_no_Gamma","ORC_fine","KL_divergence",0.442847312304819,0.00732148166299613
"121","random_X_and_structured_Beta","N","19200","subset","observed","Beta_FPR",0.9589,0.00546260011349906
"122","random_X_and_structured_Beta","N","19200","subset","observed","Beta_SSE",2224.69641532968,30.9825491424354
"123","random_X_and_structured_Beta","N","19200","subset","observed","Beta_TPR",1,0
"124","random_X_and_structured_Beta","N","19200","subset","observed","error",0.482986,0.0037247369883863
"125","random_X_and_structured_Beta","N","19200","subset","observed","hellinger_distance",0.469803558589852,0.00257039046624788
"126","random_X_and_structured_Beta","N","19200","subset","observed","KL_divergence",2.76998202928843,0.0453250007799483
"127","random_X_and_structured_Beta","N","19200","subset","ORC_fine","Beta_FPR",1,0
"128","random_X_and_structured_Beta","N","19200","subset","ORC_fine","Beta_SSE",1048.68024254859,27.76608887138
"129","random_X_and_structured_Beta","N","19200","subset","ORC_fine","Beta_TPR",1,0
"130","random_X_and_structured_Beta","N","19200","subset","ORC_fine","error",0.303172,0.00288684583189731
"131","random_X_and_structured_Beta","N","19200","subset","ORC_fine","hellinger_distance",0.232760503378759,0.00151533993019311
"132","random_X_and_structured_Beta","N","19200","subset","ORC_fine","KL_divergence",0.442847312304819,0.00732148166299613
"133","random_X_and_structured_Beta","N","19200","relabel","observed","Beta_FPR",1,0
"134","random_X_and_structured_Beta","N","19200","relabel","observed","Beta_SSE",1214.16087597541,30.8721325275811
"135","random_X_and_structured_Beta","N","19200","relabel","observed","Beta_TPR",1,0
"136","random_X_and_structured_Beta","N","19200","relabel","observed","error",0.380372,0.00359544855139304
"137","random_X_and_structured_Beta","N","19200","relabel","observed","hellinger_distance",0.315237863338754,0.00184441099187561
"138","random_X_and_structured_Beta","N","19200","relabel","observed","KL_divergence",0.797624094006194,0.011128177082081
"139","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","Beta_FPR",1,0
"140","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","Beta_SSE",1048.68024254859,27.76608887138
"141","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","Beta_TPR",1,0
"142","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","error",0.303172,0.00288684583189731
"143","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","hellinger_distance",0.232760503378759,0.00151533993019311
"144","random_X_and_structured_Beta","N","19200","relabel","ORC_fine","KL_divergence",0.442847312304819,0.00732148166299613
"145","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","Beta_FPR",0.689810526315789,0.0266439985814897
"146","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","Beta_SSE",333.834748257068,11.6370656230974
"147","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","Beta_TPR",1,0
"148","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","error",0.465354,0.00852693061028721
"149","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","hellinger_distance",0.28847015655242,0.00291533782078967
"150","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","observed","KL_divergence",0.476048383228845,0.00997204242692866
"151","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.784715789473684,0.0280470592966778
"152","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","Beta_SSE",328.718451216414,14.5634261361599
"153","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"154","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","error",0.448482,0.00702157535669852
"155","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.271496128659347,0.0029284619444329
"156","random_X_and_structured_Beta","nonsparsity","0.05","IBMR_no_Gamma","ORC_fine","KL_divergence",0.503592279986492,0.0160155883592641
"157","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","Beta_FPR",0.580884210526316,0.0153221037400945
"158","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","Beta_SSE",537.685974122715,17.2913229943491
"159","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","Beta_TPR",0.9992,0.0016
"160","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","error",0.571162,0.00842919298434595
"161","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","hellinger_distance",0.448682138618144,0.00337329460263983
"162","random_X_and_structured_Beta","nonsparsity","0.05","subset","observed","KL_divergence",1.73433780980651,0.0369463603626288
"163","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","Beta_FPR",0.784715789473684,0.0280470592966778
"164","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","Beta_SSE",328.718451216414,14.5634261361599
"165","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","Beta_TPR",1,0
"166","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","error",0.448482,0.00702157535669852
"167","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","hellinger_distance",0.271496128659347,0.0029284619444329
"168","random_X_and_structured_Beta","nonsparsity","0.05","subset","ORC_fine","KL_divergence",0.503592279986492,0.0160155883592641
"169","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","Beta_FPR",0.790863157894737,0.0203971370473565
"170","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","Beta_SSE",373.917780274117,14.3783950724791
"171","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","Beta_TPR",1,0
"172","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","error",0.487346,0.00908677479884353
"173","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","hellinger_distance",0.323564595490862,0.00374014899004354
"174","random_X_and_structured_Beta","nonsparsity","0.05","relabel","observed","KL_divergence",0.614716042691109,0.016648541474274
"175","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","Beta_FPR",0.784715789473684,0.0280470592966778
"176","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","Beta_SSE",328.718451216414,14.5634261361599
"177","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","Beta_TPR",1,0
"178","random_X_and_structured_Beta","nonsparsity","0.05","relabel","ORC_fine","error",0.448482,0.00702157535669852
