"","run","experiment","value","method","name","mean","two_se"
"89","fine_simulations","batch_effect","0.05","IBMR","hellinger_distance",0.40156593469481,0.00188660828363797
"90","fine_simulations","batch_effect","0.05","IBMR","KL_divergence",1.90261025302169,0.0246865577392507
"91","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","best_case_Beta_SSE",392.583128502332,5.58363459361003
"92","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","best_case_error",0.31914,0.0035275059119984
"93","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","best_case_hellinger_distance",0.370392997467785,0.00192212341466566
"94","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","best_case_KL_divergence",1.5961316649749,0.017810368936694
"95","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","Beta_FPR",0.762823529411765,0.00837723670235709
"96","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","Beta_SSE",889.574764230035,10.5625556774973
"97","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","Beta_TPR",1,0
"98","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","error",0.34109,0.00302515845427465
"99","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","hellinger_distance",0.410707015486528,0.00162069061500592
"100","fine_simulations","batch_effect","0.05","IBMR_common_Gamma","KL_divergence",2.0119657810826,0.021415669715545
"101","fine_simulations","batch_effect","0.05","IBMR_int","best_case_Beta_SSE",395.616604402363,5.54019063110507
"102","fine_simulations","batch_effect","0.05","IBMR_int","best_case_error",0.32718,0.00355456131223657
"103","fine_simulations","batch_effect","0.05","IBMR_int","best_case_hellinger_distance",0.377415247844517,0.00208929761824007
"104","fine_simulations","batch_effect","0.05","IBMR_int","best_case_KL_divergence",1.66709327871053,0.0189749223606138
"105","fine_simulations","batch_effect","0.05","IBMR_int","Beta_FPR",0.828235294117647,0.00949209416859041
"106","fine_simulations","batch_effect","0.05","IBMR_int","Beta_SSE",902.439622939625,11.6182316897639
"107","fine_simulations","batch_effect","0.05","IBMR_int","Beta_TPR",1,0
"108","fine_simulations","batch_effect","0.05","IBMR_int","error",0.34875,0.00310591929931824
"109","fine_simulations","batch_effect","0.05","IBMR_int","hellinger_distance",0.416817023123235,0.00253377774476836
"110","fine_simulations","batch_effect","0.05","IBMR_int","KL_divergence",2.09188694754363,0.0332584100216025
"111","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","best_case_Beta_SSE",396.291136008585,5.52216468457525
"112","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","best_case_error",0.32864,0.00362688824853302
"113","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","best_case_hellinger_distance",0.378038288291504,0.00205878073775563
"114","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","best_case_KL_divergence",1.6732467042998,0.0188903812984747
"115","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","Beta_FPR",0.826870588235294,0.00976998020676553
"116","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","Beta_SSE",904.746557762063,10.9394801288473
"117","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","Beta_TPR",1,0
"118","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","error",0.34841,0.00303512632961705
"119","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","hellinger_distance",0.41759533437597,0.00239307003213763
"120","fine_simulations","batch_effect","0.05","IBMR_no_Gamma","KL_divergence",2.10151580447084,0.03145549850767
"121","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","best_case_Beta_SSE",378.567492577548,5.5615678298381
"122","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","best_case_error",0.32289,0.00345327883233856
"123","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","best_case_hellinger_distance",0.355717388410491,0.00200907165753164
"124","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","best_case_KL_divergence",1.45558871609632,0.0165453102501967
"125","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","Beta_FPR",0.704517647058824,0.0120859591037328
"126","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","Beta_SSE",865.530144733896,11.2911469419698
"127","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","Beta_TPR",1,0
"128","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","error",0.34286,0.00305728170579216
"129","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","hellinger_distance",0.399299895620985,0.00174738607695346
"130","fine_simulations","batch_effect","0.05","IBMR_ORC_clean","KL_divergence",1.87529367703312,0.023156328374393
"131","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","best_case_Beta_SSE",386.640526181998,5.43494140821998
"132","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","best_case_error",0.31799,0.00333802948104515
"133","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","best_case_hellinger_distance",0.367834421121678,0.00189560319698624
"134","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","best_case_KL_divergence",1.57116544082851,0.0176738883859573
"135","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","Beta_FPR",0.761694117647059,0.00888823906796259
"136","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","Beta_SSE",885.262103296599,10.611016737281
"137","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","Beta_TPR",1,0
"138","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","error",0.33967,0.00314501354592975
"139","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","hellinger_distance",0.408521015365738,0.00172831648052331
"140","fine_simulations","batch_effect","0.05","IBMR_common_Gamma_ORC_clean","KL_divergence",1.98484547100964,0.022396068810798
"141","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","best_case_Beta_SSE",389.71634204539,5.38425107117354
"142","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","best_case_error",0.32592,0.0034346802720819
"143","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","best_case_hellinger_distance",0.374875742683462,0.00209079095640458
"144","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","best_case_KL_divergence",1.64148757564901,0.018801735384058
"145","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","Beta_FPR",0.832752941176471,0.00609483603880759
"146","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","Beta_SSE",894.1380314916,9.94963195671235
"147","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","Beta_TPR",1,0
"148","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","error",0.3476,0.00299468917674374
"149","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","hellinger_distance",0.413438040569431,0.00187185824304901
"150","fine_simulations","batch_effect","0.05","IBMR_int_ORC_clean","KL_divergence",2.04699500050808,0.0230159422270931
"151","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","best_case_Beta_SSE",390.357532303496,5.35846811897208
"152","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","best_case_error",0.32765,0.00341691470810276
"153","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","best_case_hellinger_distance",0.375455818973037,0.00205911387097809
"154","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","best_case_KL_divergence",1.64718699945781,0.0186501357698681
"155","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","Beta_FPR",0.8344,0.0058882313964534
"156","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","Beta_SSE",893.92389987147,9.92379336747281
"157","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","Beta_TPR",1,0
"158","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","error",0.34772,0.00303411352753307
"159","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","hellinger_distance",0.413512088056939,0.00186569849166333
"160","fine_simulations","batch_effect","0.05","IBMR_no_Gamma_ORC_clean","KL_divergence",2.04788565753921,0.0229015978324004
"161","fine_simulations","batch_effect","0.1","IBMR","best_case_Beta_SSE",399.828314625825,5.98512248019216
"162","fine_simulations","batch_effect","0.1","IBMR","best_case_error",0.32747,0.00347050663830666
"163","fine_simulations","batch_effect","0.1","IBMR","best_case_hellinger_distance",0.363388924960161,0.00201204485237914
"164","fine_simulations","batch_effect","0.1","IBMR","best_case_KL_divergence",1.52814816200111,0.0175046442375937
"165","fine_simulations","batch_effect","0.1","IBMR","Beta_FPR",0.6864,0.0148381429139644
"166","fine_simulations","batch_effect","0.1","IBMR","Beta_SSE",898.068868529898,12.6637742357847
"167","fine_simulations","batch_effect","0.1","IBMR","Beta_TPR",1,0
"168","fine_simulations","batch_effect","0.1","IBMR","error",0.34685,0.00349544893616058
"169","fine_simulations","batch_effect","0.1","IBMR","hellinger_distance",0.411824777170022,0.00262539286863257
"170","fine_simulations","batch_effect","0.1","IBMR","KL_divergence",2.03003997114024,0.0332953223491786
"171","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","best_case_Beta_SSE",408.659171362217,5.83734593659623
"172","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","best_case_error",0.32263,0.00361073343219454
"173","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","best_case_hellinger_distance",0.377363111779695,0.00200240844864603
"174","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","best_case_KL_divergence",1.66565375731662,0.0189371689168767
"175","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","Beta_FPR",0.7736,0.00879341094134321
"176","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","Beta_SSE",899.059444902776,10.8104891208691
"177","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","Beta_TPR",1,0
"178","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","error",0.34629,0.00305421622264925
"179","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","hellinger_distance",0.416089147055671,0.00183399734199952
"180","fine_simulations","batch_effect","0.1","IBMR_common_Gamma","KL_divergence",2.08082124036862,0.0244762328429737
"181","fine_simulations","batch_effect","0.1","IBMR_int","best_case_Beta_SSE",411.561655076127,5.78695462747506
"182","fine_simulations","batch_effect","0.1","IBMR_int","best_case_error",0.33133,0.00353185041400946
"183","fine_simulations","batch_effect","0.1","IBMR_int","best_case_hellinger_distance",0.384183234137044,0.00212161896263165
"184","fine_simulations","batch_effect","0.1","IBMR_int","best_case_KL_divergence",1.73676848326147,0.019828714884395
"185","fine_simulations","batch_effect","0.1","IBMR_int","Beta_FPR",0.820094117647059,0.0122199257068434
"186","fine_simulations","batch_effect","0.1","IBMR_int","Beta_SSE",923.595026409871,13.9506059498381
"187","fine_simulations","batch_effect","0.1","IBMR_int","Beta_TPR",1,0
"188","fine_simulations","batch_effect","0.1","IBMR_int","error",0.35271,0.00347258534518474
"189","fine_simulations","batch_effect","0.1","IBMR_int","hellinger_distance",0.425552130851058,0.0027548265960688
"190","fine_simulations","batch_effect","0.1","IBMR_int","KL_divergence",2.20877503614352,0.0402846551959215
"191","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","best_case_Beta_SSE",412.291007127326,5.78391997860731
"192","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","best_case_error",0.33283,0.00354879801439005
"193","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","best_case_hellinger_distance",0.384835840856582,0.0021032453610206
"194","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","best_case_KL_divergence",1.74347407052428,0.0200079219883009
"195","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","Beta_FPR",0.818776470588235,0.0127486648008806
"196","fine_simulations","batch_effect","0.1","IBMR_no_Gamma","Beta_SSE",925.992780038328,14.0244110363049
