"","run","experiment","value","method","oracle","name","mean","two_se"
"101","random_X_and_Beta","N","9600","glmnet_relabel","observed","hellinger_distance",0.384682244294803,0.00422326637174301
"102","random_X_and_Beta","N","9600","glmnet_relabel","observed","KL_divergence",1.77458532168226,0.052712522905227
"103","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","Beta_FPR",0.998375,0.00116274403211133
"104","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","Beta_SSE",1199.73848489407,17.3651750463032
"105","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","Beta_TPR",1,0
"106","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","error",0.23817,0.00251455133593503
"107","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","hellinger_distance",0.280913517305112,0.00141610624279563
"108","random_X_and_Beta","N","9600","glmnet_relabel","ORC_fine","KL_divergence",0.814565955675074,0.0104198812560141
"109","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","Beta_FPR",0.99975,0.000344123600805835
"110","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","Beta_SSE",859.353612536463,36.5192374406612
"111","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","Beta_TPR",1,0
"112","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","error",0.194225,0.00196162526600024
"113","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","hellinger_distance",0.212171100811982,0.00322366608687701
"114","random_X_and_Beta","N","19200","IBMR_no_Gamma","observed","KL_divergence",0.424931525948283,0.0116028477806386
"115","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.99975,0.000344123600805835
"116","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_SSE",800.900346355402,35.289020410899
"117","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"118","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","error",0.186195,0.00212743853891061
"119","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.199693760357223,0.00288858083004157
"120","random_X_and_Beta","N","19200","IBMR_no_Gamma","ORC_fine","KL_divergence",0.369187639697535,0.00897250078522932
"121","random_X_and_Beta","N","19200","glmnet_subset","observed","Beta_FPR",0.939,0.00641133864008872
"122","random_X_and_Beta","N","19200","glmnet_subset","observed","Beta_SSE",1919.92763072308,19.0470691170753
"123","random_X_and_Beta","N","19200","glmnet_subset","observed","Beta_TPR",1,0
"124","random_X_and_Beta","N","19200","glmnet_subset","observed","error",0.37823,0.00320460523884645
"125","random_X_and_Beta","N","19200","glmnet_subset","observed","hellinger_distance",0.451840523953349,0.00187601684431391
"126","random_X_and_Beta","N","19200","glmnet_subset","observed","KL_divergence",2.69845242534747,0.0293991174653228
"127","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","Beta_FPR",0.99975,0.000344123600805835
"128","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","Beta_SSE",825.671556510444,30.9320730120917
"129","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","Beta_TPR",1,0
"130","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","error",0.18594,0.00192798777021673
"131","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","hellinger_distance",0.20262137592909,0.00259018398647346
"132","random_X_and_Beta","N","19200","glmnet_subset","ORC_fine","KL_divergence",0.379780981175538,0.00860936094975567
"133","random_X_and_Beta","N","19200","glmnet_relabel","observed","Beta_FPR",0.999625,0.000547121654902414
"134","random_X_and_Beta","N","19200","glmnet_relabel","observed","Beta_SSE",1140.49751980427,46.383946727166
"135","random_X_and_Beta","N","19200","glmnet_relabel","observed","Beta_TPR",1,0
"136","random_X_and_Beta","N","19200","glmnet_relabel","observed","error",0.22513,0.00283337626386464
"137","random_X_and_Beta","N","19200","glmnet_relabel","observed","hellinger_distance",0.264582252448591,0.00463416592527869
"138","random_X_and_Beta","N","19200","glmnet_relabel","observed","KL_divergence",0.706621486040452,0.0247067919009653
"139","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","Beta_FPR",0.999722222222222,0.000381107966983345
"140","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","Beta_SSE",822.04904451121,33.9932463394392
"141","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","Beta_TPR",1,0
"142","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","error",0.185977777777778,0.00184494047979913
"143","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","hellinger_distance",0.20226939587704,0.00283455701314831
"144","random_X_and_Beta","N","19200","glmnet_relabel","ORC_fine","KL_divergence",0.378633799805259,0.00943128923591537
"145","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","Beta_FPR",0.79978947368421,0.0287166732871845
"146","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","Beta_SSE",209.726001146667,7.78212266510806
"147","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","Beta_TPR",1,0
"148","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","error",0.318715,0.00682502014649041
"149","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","hellinger_distance",0.250869239280418,0.00496255478939768
"150","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","observed","KL_divergence",0.423221684465285,0.0159201124732774
"151","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.829263157894737,0.0302160563240056
"152","random_X_and_Beta","nonzero","25","IBMR_no_Gamma","ORC_fine","Beta_SSE",192.701044057713,9.1799681105141
