"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"136","random_X_and_Beta","N",2400,"glmnet_relabel",8,2600.88248270998,0.735,1,8.13884921873285,0.666282731030759,0.6073,"observed"
"137","random_X_and_Beta","N",2400,"glmnet_relabel",9,2541.17816907767,0.69,1,7.93973346620042,0.657148922396419,0.5645,"observed"
"138","random_X_and_Beta","N",2400,"glmnet_relabel",1,2176.54724896769,0.8725,1,3.81076586042113,0.510621437872859,0.428,"ORC_fine"
"139","random_X_and_Beta","N",2400,"glmnet_relabel",10,2173.5315000786,0.87,1,3.82787615600622,0.508676736661365,0.4206,"ORC_fine"
"140","random_X_and_Beta","N",2400,"glmnet_relabel",11,2133.92526063205,0.8725,1,3.74265333187421,0.506921687270838,0.4164,"ORC_fine"
"141","random_X_and_Beta","N",2400,"glmnet_relabel",12,1975.08285722768,0.895,1,3.36318990222447,0.489547912954756,0.4151,"ORC_fine"
"142","random_X_and_Beta","N",2400,"glmnet_relabel",13,2169.68301338495,0.8675,1,3.75036664757877,0.509809955663876,0.4249,"ORC_fine"
"143","random_X_and_Beta","N",2400,"glmnet_relabel",14,2200.22158521114,0.88,1,3.76462558391639,0.507448434554902,0.42,"ORC_fine"
"144","random_X_and_Beta","N",2400,"glmnet_relabel",15,2081.70640557587,0.895,1,3.59796676140578,0.504121661533949,0.4259,"ORC_fine"
"145","random_X_and_Beta","N",2400,"glmnet_relabel",16,2068.07370452791,0.8675,1,3.58231443679632,0.501925976330557,0.4141,"ORC_fine"
"146","random_X_and_Beta","N",2400,"glmnet_relabel",17,2048.85564284552,0.905,1,3.47875444971996,0.497179894563742,0.4276,"ORC_fine"
"147","random_X_and_Beta","N",2400,"glmnet_relabel",18,2188.48365769149,0.89,1,3.70980325280211,0.507549567367508,0.4187,"ORC_fine"
"148","random_X_and_Beta","N",2400,"glmnet_relabel",19,2140.47331322916,0.875,1,3.72172253836063,0.511122333868019,0.4285,"ORC_fine"
"149","random_X_and_Beta","N",2400,"glmnet_relabel",2,2143.5029362123,0.9175,1,3.52831066365365,0.497371203096322,0.4339,"ORC_fine"
"150","random_X_and_Beta","N",2400,"glmnet_relabel",20,2165.40860268442,0.88,1,3.74820554012217,0.506682109493167,0.4189,"ORC_fine"
"151","random_X_and_Beta","N",2400,"glmnet_relabel",3,2013.96005189151,0.9,1,3.30968480005594,0.485347575008637,0.4146,"ORC_fine"
"152","random_X_and_Beta","N",2400,"glmnet_relabel",4,1994.36918164069,0.9125,1,3.2179334746626,0.481092863228698,0.4198,"ORC_fine"
"153","random_X_and_Beta","N",2400,"glmnet_relabel",5,2153.41836039743,0.845,1,3.79612968415239,0.51168098178076,0.4167,"ORC_fine"
"154","random_X_and_Beta","N",2400,"glmnet_relabel",6,2002.7690783942,0.925,1,3.32680745828737,0.490874425393691,0.4298,"ORC_fine"
"155","random_X_and_Beta","N",2400,"glmnet_relabel",7,2146.39941483446,0.8625,1,3.66023547979995,0.508000708857058,0.4262,"ORC_fine"
"156","random_X_and_Beta","N",2400,"glmnet_relabel",8,2111.48744347279,0.87,1,3.69254962453042,0.509455702835029,0.4279,"ORC_fine"
"157","random_X_and_Beta","N",2400,"glmnet_relabel",9,2077.51268463727,0.89,1,3.69498392241211,0.506945936646405,0.4102,"ORC_fine"
"158","random_X_and_Beta","N",2400,"glmnet_subset",1,2912.86101663256,0.4275,0.94,12.8711671222582,0.763393285200819,0.7471,"observed"
"159","random_X_and_Beta","N",2400,"glmnet_subset",10,2891.53002120067,0.43,0.93,13.1655602978321,0.763814730069945,0.7447,"observed"
"160","random_X_and_Beta","N",2400,"glmnet_subset",11,2855.52031085028,0.38,0.91,12.8374682328064,0.762342488396825,0.739,"observed"
"161","random_X_and_Beta","N",2400,"glmnet_subset",12,2747.61675971492,0.42,0.89,12.4151174378149,0.754557627277411,0.7282,"observed"
"162","random_X_and_Beta","N",2400,"glmnet_subset",13,2904.16753493318,0.435,0.93,12.6011333343962,0.760307318650774,0.7367,"observed"
"163","random_X_and_Beta","N",2400,"glmnet_subset",14,2942.65755836073,0.4325,0.94,12.6590376974102,0.757966843349868,0.7432,"observed"
"164","random_X_and_Beta","N",2400,"glmnet_subset",15,2808.26661536226,0.435,0.95,12.5208121980349,0.759551560818673,0.7427,"observed"
"165","random_X_and_Beta","N",2400,"glmnet_subset",16,2773.96455769995,0.4525,0.97,12.1582058440588,0.754082592678606,0.731,"observed"
"166","random_X_and_Beta","N",2400,"glmnet_subset",18,2936.82439276969,0.4175,0.9,12.6569328427911,0.758918212951323,0.7417,"observed"
"167","random_X_and_Beta","N",2400,"glmnet_subset",19,2873.9652012319,0.45,0.95,12.3912012004128,0.759177034396287,0.7532,"observed"
"168","random_X_and_Beta","N",2400,"glmnet_subset",2,2940.69871245208,0.43,0.96,12.6635820640193,0.755547578943212,0.7287,"observed"
"169","random_X_and_Beta","N",2400,"glmnet_subset",20,2898.40927526471,0.405,0.92,12.7221273881617,0.759889741200094,0.7336,"observed"
"170","random_X_and_Beta","N",2400,"glmnet_subset",3,2788.95453955149,0.455,0.94,12.2980931210565,0.749505717444333,0.7143,"observed"
"171","random_X_and_Beta","N",2400,"glmnet_subset",4,2791.58622010305,0.48,0.94,11.3240006533246,0.735071056395603,0.7091,"observed"
