"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"68","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",4,127.824511374296,0.408977556109726,0.95959595959596,0.114596749983156,0.123734255202934,0.1089,"ORC_clean"
"69","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",5,129.111289403441,0.456359102244389,0.858585858585859,0.159040026771967,0.157848697273777,0.1555,"ORC_clean"
"70","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",6,136.231524044651,0.463476070528967,0.83495145631068,0.139581578482626,0.138759390477143,0.1391,"ORC_clean"
"71","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",7,138.372455164249,0.4525,0.94,0.161586997723889,0.154275586487099,0.1662,"ORC_clean"
"72","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",8,104.399187382447,0.39,0.83,0.112863317779653,0.123150705787008,0.113,"ORC_clean"
"73","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",9,116.670952336387,0.412060301507538,0.901960784313726,0.156668658474097,0.151255278127692,0.1776,"ORC_clean"
"74","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",1,58.6380640886319,0.19,0.95,0.114204893387348,0.139233223328159,0.1075,"ORC_fine"
"75","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",10,60.0318620633144,0.3575,0.96,0.110111675173221,0.138561679192834,0.1544,"ORC_fine"
"76","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",11,58.359357968677,0.195979899497487,0.931372549019608,0.117278764629805,0.13977778970412,0.1062,"ORC_fine"
"77","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",12,50.9011550147741,0.204488778054863,0.95959595959596,0.101275883804191,0.131963706463198,0.1125,"ORC_fine"
"78","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",13,117.693379953886,0.532663316582915,0.990196078431373,0.116810820743476,0.131863307084259,0.1075,"ORC_fine"
"79","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",2,75.6265285270608,0.33,0.99,0.120533118922913,0.141550434771686,0.1273,"ORC_fine"
"80","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",3,93.617784450305,0.4225,0.97,0.0918806316448816,0.117739934487162,0.0777,"ORC_fine"
"81","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",4,98.9105783915439,0.556109725685786,0.98989898989899,0.128115339513219,0.138579978501742,0.0973,"ORC_fine"
"82","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",5,67.411820284423,0.418952618453865,0.98989898989899,0.116220378869418,0.141968481284216,0.1378,"ORC_fine"
"83","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",6,67.6320075916743,0.214105793450882,0.941747572815534,0.133092135069561,0.149948691697514,0.1197,"ORC_fine"
"84","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",7,66.7622801484343,0.45,0.99,0.129218377206486,0.148129430108666,0.1406,"ORC_fine"
"85","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",8,77.9433963498671,0.525,0.97,0.119645584842245,0.134248585454109,0.1026,"ORC_fine"
"86","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",9,68.0944577220201,0.268844221105528,0.950980392156863,0.139060011173598,0.154830064467562,0.156,"ORC_fine"
"87","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",1,33.2557991768396,0.07,0.9,0.0645713198892257,0.107345455026451,0.1065,"ORC_fine_clean"
"88","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",10,35.7073424027633,0.2125,0.9,0.0532610342121964,0.0984081095692716,0.1503,"ORC_fine_clean"
"89","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",11,52.6689653178154,0.381909547738693,0.911764705882353,0.0571762814072979,0.0956249830636298,0.1054,"ORC_fine_clean"
"90","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",12,51.3031759454194,0.476309226932668,0.939393939393939,0.0535161503449796,0.0945693781531222,0.1118,"ORC_fine_clean"
"91","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",13,52.8547000940744,0.351758793969849,0.911764705882353,0.0526665383918473,0.0912778147440336,0.1045,"ORC_fine_clean"
"92","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",2,34.1327156898392,0.15,0.89,0.0564373643750269,0.0996811827158384,0.1247,"ORC_fine_clean"
"93","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",3,44.8232015770287,0.2475,0.91,0.0450446269781221,0.0850658974001797,0.0757,"ORC_fine_clean"
"94","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",4,55.3137049105935,0.359102244389027,0.96969696969697,0.0551763187005159,0.0941113591671077,0.0949,"ORC_fine_clean"
"95","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",5,39.0261713297576,0.229426433915212,0.939393939393939,0.0574626685687767,0.101242718923798,0.1369,"ORC_fine_clean"
"96","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",6,53.3831331327898,0.44080604534005,0.902912621359223,0.0614249424902589,0.0999242286193362,0.1173,"ORC_fine_clean"
"97","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",7,36.6130706670752,0.1875,0.96,0.0662354661992337,0.108410251957145,0.1379,"ORC_fine_clean"
"98","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",8,52.1396271180114,0.4025,0.98,0.0589693205928384,0.0971950874357141,0.0986,"ORC_fine_clean"
"99","splatter_X_and_Beta","batch_effect",0.025,"glmnet_subset",9,37.3501976588586,0.113065326633166,0.882352941176471,0.0713445180707886,0.113272810541746,0.1467,"ORC_fine_clean"
"100","splatter_X_and_Beta","batch_effect",0.025,"IBMR",1,118.422073888434,0.4875,0.91,0.237756561380616,0.184405991266939,0.1495,"observed"
"101","splatter_X_and_Beta","batch_effect",0.025,"IBMR",2,92.9263509026377,0.205,0.93,0.200855068480761,0.179802363665377,0.1381,"observed"
"102","splatter_X_and_Beta","batch_effect",0.025,"IBMR",3,105.819297835456,0.3175,0.95,0.154182772004897,0.14715747911491,0.0837,"observed"
"103","splatter_X_and_Beta","batch_effect",0.025,"IBMR",4,132.2787362413,0.311720698254364,0.939393939393939,0.25661508193951,0.190730672134397,0.1277,"observed"
"104","splatter_X_and_Beta","batch_effect",0.025,"IBMR",5,97.3920575526962,0.309226932668329,0.94949494949495,0.195047127393378,0.177128037859108,0.1546,"observed"
"105","splatter_X_and_Beta","batch_effect",0.025,"IBMR",6,126.703258143826,0.413098236775819,0.912621359223301,0.256274848804358,0.188301636550844,0.1642,"observed"
"106","splatter_X_and_Beta","batch_effect",0.025,"IBMR",7,84.5570122750914,0.2575,0.92,0.231777289627226,0.190610528037144,0.1721,"observed"
"107","splatter_X_and_Beta","batch_effect",0.025,"IBMR",8,83.8327463849608,0.125,0.86,0.241629200042029,0.187794270967749,0.1243,"observed"
"108","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",1,91.5473411512543,0.1925,0.89,0.243214102258497,0.193924333204223,0.1385,"observed"
"109","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",1,89.8464365076293,0.3825,0.88,0.117647186008634,0.132505520414365,0.1187,"ORC_clean"
"110","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",3,68.9843387952362,0.255,0.88,0.074769384004673,0.10519237573665,0.0771,"ORC_clean"
"111","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",1,58.5774068194767,0.1875,0.95,0.114211353723384,0.139236942054722,0.1075,"ORC_fine"
"112","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",1,33.2178953410426,0.07,0.9,0.0645629789161043,0.107338631612723,0.1066,"ORC_fine_clean"
"113","splatter_X_and_Beta","batch_effect",0.025,"IBMR_common_Gamma",3,44.8888838021773,0.25,0.91,0.0450892940285443,0.0850982173298476,0.0757,"ORC_fine_clean"
"114","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",1,126.300684991832,0.555,0.92,0.237991487041166,0.18303938093073,0.1529,"observed"
"115","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",3,117.281454942165,0.4,0.96,0.154659562279597,0.145692252323221,0.0859,"observed"
"116","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",4,138.682671235124,0.376558603491272,0.94949494949495,0.252056179070932,0.187517195788504,0.1262,"observed"
"117","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",1,92.7046248738508,0.415,0.89,0.119803451466732,0.132576852473056,0.1227,"ORC_clean"
"118","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",3,67.9732532635242,0.2625,0.88,0.0747186569349153,0.104714969879755,0.0788,"ORC_clean"
"119","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",1,57.751538706325,0.1675,0.94,0.109953028455089,0.136169583924872,0.1081,"ORC_fine"
"120","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",4,95.1479675971159,0.518703241895262,1,0.118797718655047,0.13306423897406,0.0974,"ORC_fine"
"121","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",1,32.7324667911835,0.0575,0.9,0.0597519782953557,0.102761796482275,0.1066,"ORC_fine_clean"
"122","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",2,33.9732982495337,0.135,0.88,0.0530165803346375,0.0961858445009377,0.125,"ORC_fine_clean"
"123","splatter_X_and_Beta","batch_effect",0.025,"IBMR_int",3,43.42812204661,0.2125,0.91,0.0405141363561904,0.0805834700180857,0.076,"ORC_fine_clean"
"124","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",1,126.6888569285,0.57,0.93,0.239155917496567,0.183134690121224,0.1508,"observed"
"125","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",10,86.8748874179274,0.32,0.91,0.216249946710136,0.180848564768488,0.1943,"observed"
"126","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",11,119.559526709519,0.479899497487437,0.872549019607843,0.23148532683562,0.179330408000088,0.1328,"observed"
"127","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",12,64.2445371604156,0.112219451371571,0.858585858585859,0.203597971482311,0.178424123648137,0.135,"observed"
"128","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",13,132.675467256194,0.409547738693467,0.901960784313726,0.192215275787581,0.166580509819994,0.1195,"observed"
"129","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",14,94.1527782117496,0.0852130325814536,0.900990099009901,0.211553823562038,0.181881115650587,0.1416,"observed"
"130","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",15,83.3967709045651,0.1425,0.89,0.179713163733231,0.172538529069553,0.1321,"observed"
"131","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",2,92.9035055871308,0.205,0.93,0.200866573002123,0.179813032268273,0.1381,"observed"
"132","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",3,117.284933063724,0.4,0.96,0.154663786046776,0.145695403992926,0.0859,"observed"
"133","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",4,141.120078838748,0.369077306733167,0.94949494949495,0.253326583520709,0.188244661756881,0.1252,"observed"
"134","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",5,105.011330860934,0.359102244389027,0.95959595959596,0.198011502833554,0.177322806192792,0.1561,"observed"
"135","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",6,95.4597204607317,0.0982367758186398,0.825242718446602,0.272707389934977,0.20393415775905,0.1546,"observed"
"136","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",7,84.5329749820265,0.2575,0.92,0.231783831053135,0.190620275505803,0.1721,"observed"
"137","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",8,83.0630315946641,0.1225,0.86,0.242665941081134,0.188400525200212,0.1239,"observed"
"138","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",9,93.6407711720685,0.168341708542714,0.862745098039216,0.261395459513161,0.205147890455306,0.1867,"observed"
"139","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",1,93.8850538142208,0.415,0.88,0.116798459385209,0.131758213677806,0.1189,"ORC_clean"
"140","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",10,57.2293858671478,0.1925,0.87,0.116466625818212,0.137809592740698,0.1638,"ORC_clean"
"141","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",11,70.4610237887174,0.316582914572864,0.892156862745098,0.103797723987628,0.125517785831856,0.1108,"ORC_clean"
"142","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",12,48.2417276412522,0.0723192019950125,0.777777777777778,0.13763340528431,0.148710536982539,0.1224,"ORC_clean"
"143","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",13,81.7923124604668,0.316582914572864,0.852941176470588,0.0989240751645152,0.121975394515801,0.1079,"ORC_clean"
"144","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",14,70.1417171702777,0.323308270676692,0.871287128712871,0.0818951467657828,0.114078066921345,0.1246,"ORC_clean"
"145","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",15,53.4075929841033,0.095,0.8,0.103496840790256,0.13248788724695,0.125,"ORC_clean"
"146","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",2,51.3012710629199,0.13,0.85,0.110159376757133,0.134957579125535,0.1301,"ORC_clean"
"147","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",3,68.9652930499943,0.255,0.88,0.0747895784185307,0.105208991497209,0.0771,"ORC_clean"
"148","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",4,81.5987695533327,0.239401496259352,0.898989898989899,0.112234062305278,0.130123258027236,0.1002,"ORC_clean"
"149","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",5,58.8479320449244,0.264339152119701,0.909090909090909,0.098696717675023,0.127872780841545,0.1433,"ORC_clean"
"150","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",6,89.8805298380212,0.400503778337531,0.87378640776699,0.126385667185179,0.136925489349969,0.1301,"ORC_clean"
"151","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",7,60.0191916754692,0.15,0.87,0.142082945305645,0.152259367892101,0.1525,"ORC_clean"
"152","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",8,83.2618155146382,0.425,0.91,0.109306480971187,0.125929653316981,0.108,"ORC_clean"
"153","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",9,64.4696263366744,0.100502512562814,0.754901960784314,0.146984146689996,0.156838399407262,0.1674,"ORC_clean"
"154","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",1,58.5659278652727,0.1875,0.95,0.114197527582501,0.139231029439345,0.1075,"ORC_fine"
"155","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",10,59.9253890235393,0.3575,0.96,0.110090205078297,0.138554481653127,0.1544,"ORC_fine"
"156","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",11,58.3273360192768,0.195979899497487,0.931372549019608,0.117283406174209,0.139778959355633,0.1061,"ORC_fine"
"157","splatter_X_and_Beta","batch_effect",0.025,"IBMR_no_Gamma",12,50.7895613407978,0.204488778054863,0.95959595959596,0.101225928881454,0.131932373866189,0.1126,"ORC_fine"
