"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"287","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",8,58.5826717817961,0.296470588235294,0.973333333333333,0.0831949707034554,0.125080531482447,0.1762,"ORC_fine"
"288","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",9,69.765029342183,0.352112676056338,0.986486486486487,0.0997361368449553,0.136713349321564,0.1945,"ORC_fine"
"289","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",1,23.6046567363109,0.327058823529412,0.933333333333333,0.0428056613846051,0.0938646773513934,0.2653,"ORC_fine_clean"
"290","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",2,22.0829314968857,0.0825471698113208,0.960526315789474,0.0385762817930544,0.086933488937337,0.1802,"ORC_fine_clean"
"291","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",3,21.6158821378741,0.265258215962441,0.986486486486487,0.0420228079938397,0.0936920627631272,0.2812,"ORC_fine_clean"
"292","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",4,17.9106966334291,0.112941176470588,0.946666666666667,0.0390525131141569,0.089325586692551,0.2093,"ORC_fine_clean"
"293","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",5,21.8676674759202,0.115566037735849,0.921052631578947,0.0334585996355391,0.0825926292107521,0.1933,"ORC_fine_clean"
"294","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",6,26.8132192832348,0.389671361502347,0.932432432432432,0.0487564790199411,0.0993993485208681,0.2587,"ORC_fine_clean"
"295","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",7,23.4138237707155,0.112941176470588,0.933333333333333,0.0446309249036895,0.093019075571529,0.1732,"ORC_fine_clean"
"296","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",8,21.9515323384469,0.105882352941176,0.92,0.0409269240665235,0.0894448383086339,0.1762,"ORC_fine_clean"
"297","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_int",9,25.2194186764659,0.147887323943662,0.972972972972973,0.0410990614288223,0.0901123149853981,0.1945,"ORC_fine_clean"
"298","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",1,47.8544990251795,0.4,0.973333333333333,0.0927421809534705,0.135847779597741,0.2653,"observed"
"299","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",10,65.3403327165899,0.554245283018868,0.907894736842105,0.121763232231715,0.156589122411587,0.3085,"observed"
"300","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",2,76.628900539659,0.514150943396226,0.947368421052632,0.104710889893856,0.139666311752429,0.1802,"observed"
"301","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",3,52.0767327893684,0.474178403755869,1,0.101849262981626,0.142238751610464,0.2814,"observed"
"302","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR_no_Gamma",4,45.2299182891418,0.171764705882353,0.96,0.0828188688719579,0.127023442295228,0.2093,"observed"
