"","run","experiment","value","method","oracle","name","mean","two_se"
"95","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","hellinger_distance",0.0981101806875421,0.00347390299879757
"96","unstructured_splatter_X_and_Beta","nonsparsity","0.1","glmnet_relabel","ORC_fine_clean","KL_divergence",0.0426049379459274,0.00313818454146629
"97","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","Beta_FPR",0.41402613423791,0.0933827921058745
"98","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","Beta_SSE",63.668097639225,10.1537025854643
"99","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","Beta_TPR",0.960101944049312,0.0162555881566913
"100","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","error",0.22723,0.0306838799516764
"101","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","hellinger_distance",0.142475468976636,0.00946124946492458
"102","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","observed","KL_divergence",0.111936250825198,0.0231870879429472
"103","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","Beta_FPR",0.373727532788295,0.0862605721008866
"104","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","Beta_SSE",54.4248474651476,5.80833623957034
"105","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","Beta_TPR",0.980051209103841,0.0106223350318641
"106","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","error",0.224,0.0313465504038678
"107","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","hellinger_distance",0.13546464790326,0.00577195619965184
"108","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine","KL_divergence",0.0956832285215711,0.00781805473405824
"109","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","Beta_FPR",0.165862531459568,0.0613519168731557
"110","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","Beta_SSE",25.1849798674225,4.18217161121762
"111","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","Beta_TPR",0.918765291607397,0.0159254706241378
"112","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","error",0.22399,0.0313167821534149
"113","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","hellinger_distance",0.0986912281007661,0.00398389866065405
"114","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_clean","KL_divergence",0.0486212913994523,0.00364208819844538
"115","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","Beta_FPR",0.172107991642046,0.073484760186175
"116","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","Beta_SSE",22.0263042856945,2.15259018574025
"117","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","Beta_TPR",0.942821242294926,0.0157296246562425
"118","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","error",0.22398,0.0312932907257202
"119","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","hellinger_distance",0.093889135620977,0.00314033969404289
"120","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR","ORC_fine_clean","KL_divergence",0.043658359185037,0.00280759181643552
"121","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","Beta_FPR",0.367801799079097,0.110886686696981
"122","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","Beta_SSE",59.8723290176977,12.2461021722231
"123","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","Beta_TPR",0.959976292081555,0.0160966841274012
"124","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","error",0.218211111111111,0.0277249475391638
"125","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","hellinger_distance",0.138637303342645,0.0101199235118718
"126","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","observed","KL_divergence",0.107186990062955,0.0263193635927656
"127","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","Beta_FPR",0.368640344554274,0.0890629683662593
"128","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","Beta_SSE",52.3854655114993,5.97965228352564
"129","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","Beta_TPR",0.979296665086139,0.0108584187480088
"130","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","error",0.214655555555556,0.0281169405462083
"131","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","hellinger_distance",0.132192286840424,0.00551671315376094
"132","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine","KL_divergence",0.0914809648597977,0.00754468758884807
"133","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","Beta_FPR",0.149186879818807,0.0631662617822012
"134","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","Beta_SSE",24.9632285446444,4.56163941481181
"135","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","Beta_TPR",0.911064222116854,0.0207546899657922
"136","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","error",0.214677777777778,0.0281261400317644
"137","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","hellinger_distance",0.0959425321567141,0.0039226108186002
"138","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_clean","KL_divergence",0.0461990613079915,0.00361920750395579
"139","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","Beta_FPR",0.184417070929709,0.0752215088038111
"140","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","Beta_SSE",22.7199809499203,1.6722720981555
"141","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","Beta_TPR",0.945200463621516,0.0155915589659947
"142","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","error",0.214655555555556,0.0280955732201338
"143","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","hellinger_distance",0.0909315580379544,0.00319085245988438
"144","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_int","ORC_fine_clean","KL_divergence",0.0412588059266857,0.00282454809497597
"145","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","Beta_FPR",0.39385123541843,0.119527426783356
"146","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","Beta_SSE",63.2892876338929,11.4494253119277
"147","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","Beta_TPR",0.967615660773556,0.0154212992475362
"148","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","error",0.210357142857143,0.0325653294205987
"149","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","hellinger_distance",0.1377665022643,0.00840732353430538
"150","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","observed","KL_divergence",0.100350497928739,0.0128800029230821
"151","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","Beta_FPR",0.382496000792026,0.0944281616802056
"152","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","Beta_SSE",55.4415489944333,6.08714008980144
"153","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","Beta_TPR",0.982220641694326,0.0108402173911856
"154","unstructured_splatter_X_and_Beta","nonsparsity","0.15","IBMR_common_Gamma","ORC_fine","error",0.214633333333333,0.0280995650421062
