"","run","experiment","value","method","name","mean","two_se","group"
"89","fine_clean_low_dim_simulations","K","2","group_lasso","hellinger_distance",0.0502333291211839,0.00054613933936772,"Kgroup_lassohellinger_distance"
"90","fine_clean_low_dim_simulations","K","2","group_lasso","KL_divergence",0.0161982306334424,0.000287338219616568,"Kgroup_lassoKL_divergence"
"91","fine_clean_low_dim_simulations","K","2",NA,"best_case_Beta_SSE",3.48200425513488,0.160426937340406,"KNAbest_case_Beta_SSE"
"92","fine_clean_low_dim_simulations","K","2",NA,"best_case_error",0.249156,0.00349332265667995,"KNAbest_case_error"
"93","fine_clean_low_dim_simulations","K","2",NA,"best_case_hellinger_distance",0.0501429418738576,0.000544835503034053,"KNAbest_case_hellinger_distance"
"94","fine_clean_low_dim_simulations","K","2",NA,"best_case_KL_divergence",0.0161533435184582,0.000283684246664106,"KNAbest_case_KL_divergence"
"95","fine_clean_low_dim_simulations","K","2",NA,"Beta_FPR",NA,NA,"KNABeta_FPR"
"96","fine_clean_low_dim_simulations","K","2",NA,"Beta_SSE",3.54347883102054,0.173546219800641,"KNABeta_SSE"
"97","fine_clean_low_dim_simulations","K","2",NA,"Beta_TPR",1,0,"KNABeta_TPR"
"98","fine_clean_low_dim_simulations","K","2",NA,"error",0.249654,0.00347787037816922,"KNAerror"
"99","fine_clean_low_dim_simulations","K","2",NA,"hellinger_distance",0.0502333291211839,0.00054613933936772,"KNAhellinger_distance"
"100","fine_clean_low_dim_simulations","K","2",NA,"KL_divergence",0.0161982306334424,0.000287338219616568,"KNAKL_divergence"
"101","fine_clean_low_dim_simulations","K","4","IBMR","best_case_Beta_SSE",3.45757990382427,0.163668443752714,"KIBMRbest_case_Beta_SSE"
"102","fine_clean_low_dim_simulations","K","4","IBMR","best_case_error",0.2485,0.0034996116402614,"KIBMRbest_case_error"
"103","fine_clean_low_dim_simulations","K","4","IBMR","best_case_hellinger_distance",0.0501059409772987,0.000561957846478861,"KIBMRbest_case_hellinger_distance"
"104","fine_clean_low_dim_simulations","K","4","IBMR","best_case_KL_divergence",0.016128644952425,0.000294591651740711,"KIBMRbest_case_KL_divergence"
"105","fine_clean_low_dim_simulations","K","4","IBMR","Beta_FPR",NA,NA,"KIBMRBeta_FPR"
"106","fine_clean_low_dim_simulations","K","4","IBMR","Beta_SSE",3.53808122534713,0.166012144745242,"KIBMRBeta_SSE"
"107","fine_clean_low_dim_simulations","K","4","IBMR","Beta_TPR",1,0,"KIBMRBeta_TPR"
"108","fine_clean_low_dim_simulations","K","4","IBMR","error",0.249712,0.00348072073230912,"KIBMRerror"
"109","fine_clean_low_dim_simulations","K","4","IBMR","hellinger_distance",0.0502521355025404,0.000564793441176714,"KIBMRhellinger_distance"
"110","fine_clean_low_dim_simulations","K","4","IBMR","KL_divergence",0.0162049769603623,0.000296592913043257,"KIBMRKL_divergence"
"111","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","best_case_Beta_SSE",3.45973698978859,0.163883358471749,"KIBMR_common_Gammabest_case_Beta_SSE"
"112","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","best_case_error",0.248628,0.00349669483591437,"KIBMR_common_Gammabest_case_error"
"113","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","best_case_hellinger_distance",0.0501080984578141,0.000562861092074557,"KIBMR_common_Gammabest_case_hellinger_distance"
"114","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","best_case_KL_divergence",0.0161311069090673,0.000295920100328779,"KIBMR_common_Gammabest_case_KL_divergence"
"115","fine_clean_low_dim_simulations","K","4","IBMR_common_Gamma","Beta_FPR",NA,NA,"KIBMR_common_GammaBeta_FPR"
