"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error","oracle"
"Beta_SSE2467","random_X_and_Beta","nonzero",50,"glmnet_subset",32,1091.02779675433,0.602222222222222,1,3.90726030124436,0.571577111218277,0.5395,817.262903286327,3.17934380577066,0.542463906780571,0.5198,"observed"
"Beta_SSE2468","random_X_and_Beta","nonzero",50,"glmnet_subset",33,1133.00306266723,0.577777777777778,1,3.91738143071539,0.5699699826582,0.5295,848.617992751444,3.12108571201022,0.537285213839585,0.5119,"observed"
"Beta_SSE2469","random_X_and_Beta","nonzero",50,"glmnet_subset",34,1111.65253027048,0.577777777777778,1,4.0038621226907,0.575214457718196,0.5377,846.239314250442,3.20155467541505,0.542880412229722,0.5168,"observed"
"Beta_SSE2470","random_X_and_Beta","nonzero",50,"glmnet_subset",35,1113.48362175457,0.631111111111111,1,3.8152717355549,0.56380990331323,0.5122,829.824248724369,3.0285711881204,0.530147927713274,0.4866,"observed"
"Beta_SSE2471","random_X_and_Beta","nonzero",50,"glmnet_subset",36,1120.8972915978,0.573333333333333,1,3.91563487577424,0.568110810329474,0.5145,836.112158499045,3.07345183823399,0.533866965478729,0.5028,"observed"
"Beta_SSE2472","random_X_and_Beta","nonzero",50,"glmnet_subset",37,1169.22670390439,0.548888888888889,1,4.11681536888954,0.576719126181437,0.5359,900.130518274101,3.28587301415877,0.544251775928299,0.5221,"observed"
"Beta_SSE2473","random_X_and_Beta","nonzero",50,"glmnet_subset",38,1058.86966720117,0.584444444444444,1,3.66623510539346,0.557789345043251,0.5148,805.277814111198,2.94160699650691,0.524894332930155,0.5034,"observed"
"Beta_SSE2474","random_X_and_Beta","nonzero",50,"glmnet_subset",39,1154.26164452237,0.513333333333333,1,3.93294880437208,0.565098126613173,0.5179,863.247511633225,3.09008168626048,0.530549888312534,0.4957,"observed"
"Beta_SSE2475","random_X_and_Beta","nonzero",50,"glmnet_subset",4,1146.9595690983,0.611111111111111,1,3.90271924406098,0.568241458548022,0.5286,879.641414509063,3.17082387279795,0.539535416282749,0.5071,"observed"
"Beta_SSE2476","random_X_and_Beta","nonzero",50,"glmnet_subset",40,1087.6984669747,0.604444444444444,1,3.89613342230534,0.574334334142639,0.5423,819.224601405027,3.14593291511571,0.544464867930894,0.5205,"observed"
"Beta_SSE2477","random_X_and_Beta","nonzero",50,"glmnet_subset",41,1083.16628299659,0.593333333333333,1,3.73566289508741,0.56013265888539,0.5177,811.235114662196,2.95386714279967,0.525339314548986,0.4944,"observed"
"Beta_SSE2478","random_X_and_Beta","nonzero",50,"glmnet_subset",42,1162.9668814579,0.557777777777778,1,4.11360198196961,0.579197216336634,0.5378,874.495431159152,3.2247021114199,0.544336164998021,0.5167,"observed"
"Beta_SSE2479","random_X_and_Beta","nonzero",50,"glmnet_subset",43,1179.10624816291,0.544444444444444,1,4.40719892550691,0.594820681726243,0.5314,885.87946914595,3.4119105486763,0.558643942198421,0.5222,"observed"
"Beta_SSE2480","random_X_and_Beta","nonzero",50,"glmnet_subset",44,1115.43136672166,0.566666666666667,1,3.87792284250719,0.566194513683417,0.5245,840.950486307481,3.06890347594648,0.533391595874673,0.5094,"observed"
"Beta_SSE2481","random_X_and_Beta","nonzero",50,"glmnet_subset",45,1126.11955993536,0.615555555555556,1,3.92116936011911,0.569145756855119,0.5311,853.412875936032,3.22647920818294,0.541715890240968,0.5015,"observed"
"Beta_SSE2482","random_X_and_Beta","nonzero",50,"glmnet_subset",46,1118.73432078673,0.575555555555556,1,3.86551814645991,0.568025350948702,0.5303,825.828026903675,3.03724849134611,0.533521313533169,0.5153,"observed"
"Beta_SSE2483","random_X_and_Beta","nonzero",50,"glmnet_subset",47,1120.19526260428,0.584444444444444,1,3.68647546314143,0.553250964026019,0.5043,825.616576799501,2.90443537271067,0.518403707181195,0.4815,"observed"
"Beta_SSE2484","random_X_and_Beta","nonzero",50,"glmnet_subset",48,1105.1231642456,0.586666666666667,1,4.11686225819548,0.585273993014616,0.5473,837.10249388709,3.34099601772314,0.556115463978261,0.5297,"observed"
"Beta_SSE2485","random_X_and_Beta","nonzero",50,"glmnet_subset",49,1136.55887373566,0.606666666666667,1,3.96468555325028,0.569179526634706,0.5216,845.260608961121,3.15647524702467,0.536532533669818,0.504,"observed"
"Beta_SSE2486","random_X_and_Beta","nonzero",50,"glmnet_subset",5,1132.7819061782,0.542222222222222,1,3.92357245952814,0.561283405858832,0.5091,846.380932602565,3.06084624743767,0.526178820379152,0.4948,"observed"
"Beta_SSE2487","random_X_and_Beta","nonzero",50,"glmnet_subset",50,1143.80204646141,0.631111111111111,1,3.67661917353887,0.54857718373861,0.5115,859.80302405608,2.94594301392667,0.516571131191825,0.4859,"observed"
"Beta_SSE2488","random_X_and_Beta","nonzero",50,"glmnet_subset",6,1079.78687420012,0.628888888888889,1,3.86905539941205,0.57547527931573,0.5478,811.496505609592,3.1965441157738,0.548812006584843,0.5258,"observed"
"Beta_SSE2489","random_X_and_Beta","nonzero",50,"glmnet_subset",7,1119.90543532771,0.608888888888889,1,3.88521331241588,0.570053534006207,0.5341,858.198163850345,3.13651520564377,0.539456603934683,0.5031,"observed"
"Beta_SSE2490","random_X_and_Beta","nonzero",50,"glmnet_subset",8,1161.75423897994,0.604444444444444,1,4.0908242606634,0.581421184231905,0.5464,887.368162786935,3.36299046863705,0.555373865362799,0.5269,"observed"
"Beta_SSE2491","random_X_and_Beta","nonzero",50,"glmnet_subset",9,1084.5428402972,0.626666666666667,1,3.74509552148303,0.561387427222107,0.5314,821.271323639298,3.02212205895022,0.531435249636022,0.5103,"observed"
"Beta_SSE2492","random_X_and_Beta","nonzero",50,"glmnet_subset",1,550.545530587766,0.957777777777778,1,0.77530492537946,0.299412140758338,0.2981,266.881666109472,0.715888362265824,0.286424489616119,0.2648,"ORC_fine"
"Beta_SSE2493","random_X_and_Beta","nonzero",50,"glmnet_subset",10,561.163963455025,0.973333333333333,1,0.741477736082725,0.293799805300887,0.2788,289.785076117995,0.679379865288588,0.278624999285557,0.2513,"ORC_fine"
"Beta_SSE2494","random_X_and_Beta","nonzero",50,"glmnet_subset",11,608.773913069801,0.924444444444444,1,0.828858517709095,0.312322137711377,0.2893,236.099515641616,0.682424392846634,0.28292505082041,0.2797,"ORC_fine"
"Beta_SSE2495","random_X_and_Beta","nonzero",50,"glmnet_subset",12,533.537200951254,0.951111111111111,1,0.754229926342638,0.298673229485515,0.2943,231.216524552352,0.68038155122287,0.282911871972014,0.2674,"ORC_fine"
"Beta_SSE2496","random_X_and_Beta","nonzero",50,"glmnet_subset",13,544.52958632533,0.977777777777778,1,0.76285927245888,0.301352923966125,0.3053,224.753572663368,0.706229362975309,0.288104149738021,0.2737,"ORC_fine"
"Beta_SSE2497","random_X_and_Beta","nonzero",50,"glmnet_subset",14,585.620316236709,0.955555555555556,1,0.791783654997078,0.303956582969661,0.2908,240.21985298026,0.707930229607669,0.286044353973672,0.2624,"ORC_fine"
"Beta_SSE2498","random_X_and_Beta","nonzero",50,"glmnet_subset",15,627.84876540756,0.9,1,0.843323704864328,0.314218827155729,0.2881,255.482912415809,0.697906018226329,0.286170038161597,0.2736,"ORC_fine"
"Beta_SSE2499","random_X_and_Beta","nonzero",50,"glmnet_subset",16,561.718369535877,0.964444444444444,1,0.777339986639209,0.300248613408544,0.2993,244.281059778017,0.707111551912992,0.285118100526788,0.2707,"ORC_fine"
"Beta_SSE2500","random_X_and_Beta","nonzero",50,"glmnet_subset",17,582.09991677538,0.953333333333333,1,0.751759767249415,0.29422980038972,0.2832,247.422854374909,0.674380568897257,0.277184082221258,0.2655,"ORC_fine"
"Beta_SSE2501","random_X_and_Beta","nonzero",50,"glmnet_subset",18,614.545261419402,0.884444444444444,1,0.842412504141621,0.314740813644421,0.2838,235.504007492814,0.68707598214721,0.283779791113248,0.2692,"ORC_fine"
"Beta_SSE2502","random_X_and_Beta","nonzero",50,"glmnet_subset",19,527.617704624903,0.973333333333333,1,0.761143424680306,0.29983155548165,0.3024,226.013043319979,0.711154083826002,0.287362232357479,0.2742,"ORC_fine"
"Beta_SSE2503","random_X_and_Beta","nonzero",50,"glmnet_subset",2,580.932553104517,0.955555555555556,1,0.744992744480611,0.293666174852463,0.2838,237.552131560047,0.677709120181441,0.278526378361672,0.2605,"ORC_fine"
"Beta_SSE2504","random_X_and_Beta","nonzero",50,"glmnet_subset",20,577.21945781489,0.955555555555556,1,0.784437278704858,0.301271356065585,0.2985,254.712534827936,0.732774305735245,0.288999355085576,0.2702,"ORC_fine"
"Beta_SSE2505","random_X_and_Beta","nonzero",50,"glmnet_subset",21,498.789525476671,0.966666666666667,1,0.737353019796229,0.296395758435106,0.3016,223.292951666668,0.693115457634097,0.285060444632306,0.2717,"ORC_fine"
"Beta_SSE2506","random_X_and_Beta","nonzero",50,"glmnet_subset",22,523.019595069491,0.944444444444444,1,0.740003294192494,0.29570688991035,0.2897,223.72315667394,0.682642119956494,0.28175265627002,0.263,"ORC_fine"
"Beta_SSE2507","random_X_and_Beta","nonzero",50,"glmnet_subset",23,617.396597901129,0.906666666666667,1,0.84309650604471,0.315672480314801,0.2851,221.274948979646,0.699604485794924,0.287185546335364,0.2682,"ORC_fine"
"Beta_SSE2508","random_X_and_Beta","nonzero",50,"glmnet_subset",24,523.185867249541,0.98,1,0.744264028365806,0.297124370843061,0.299,239.180665844322,0.682972364895208,0.282955471586295,0.274,"ORC_fine"
"Beta_SSE2509","random_X_and_Beta","nonzero",50,"glmnet_subset",25,562.762227163085,0.955555555555556,1,0.724131089657008,0.290647461759638,0.2837,250.459570173638,0.643297012648961,0.272445093554042,0.2643,"ORC_fine"
"Beta_SSE2510","random_X_and_Beta","nonzero",50,"glmnet_subset",26,557.151433689912,0.977777777777778,1,0.762491632891391,0.301052595476859,0.3001,257.785741419086,0.699779033063765,0.286826132591934,0.2743,"ORC_fine"
"Beta_SSE2511","random_X_and_Beta","nonzero",50,"glmnet_subset",27,555.074785968597,0.962222222222222,1,0.767372762685352,0.301613775479745,0.2918,234.639426772276,0.704422175075698,0.287494029873002,0.255,"ORC_fine"
"Beta_SSE2512","random_X_and_Beta","nonzero",50,"glmnet_subset",28,535.952286965008,0.957777777777778,1,0.731963214164533,0.295600634215752,0.2929,237.605449345665,0.666641458676385,0.279852402550896,0.2656,"ORC_fine"
"Beta_SSE2513","random_X_and_Beta","nonzero",50,"glmnet_subset",29,603.805441616075,0.968888888888889,1,0.774708574878152,0.300389583091906,0.2971,257.746499088525,0.707711149856157,0.285682778531808,0.2689,"ORC_fine"
"Beta_SSE2514","random_X_and_Beta","nonzero",50,"glmnet_subset",3,528.06439603975,0.971111111111111,1,0.748369937633983,0.295355023146407,0.2862,247.524133904779,0.688593484249681,0.281022835626672,0.2609,"ORC_fine"
"Beta_SSE2515","random_X_and_Beta","nonzero",50,"glmnet_subset",30,599.079039734801,0.951111111111111,1,0.799975624341024,0.302009651673916,0.2863,246.907089721351,0.70858922367707,0.283106606247994,0.2609,"ORC_fine"
"Beta_SSE2516","random_X_and_Beta","nonzero",50,"glmnet_subset",31,580.656057007566,0.966666666666667,1,0.801373554013816,0.306742027523082,0.3049,252.080209488626,0.726464801113074,0.291053821242773,0.2772,"ORC_fine"
"Beta_SSE2517","random_X_and_Beta","nonzero",50,"glmnet_subset",32,587.23888149469,0.902222222222222,1,0.835654892937064,0.315484848715822,0.2907,216.607181564348,0.699984439228992,0.290448858523432,0.2747,"ORC_fine"
"Beta_SSE2518","random_X_and_Beta","nonzero",50,"glmnet_subset",33,525.25490812722,0.973333333333333,1,0.728651168048933,0.293550863796979,0.292,222.843387819908,0.676762524903179,0.280747697725158,0.2651,"ORC_fine"
"Beta_SSE2519","random_X_and_Beta","nonzero",50,"glmnet_subset",34,532.245269841327,0.946666666666667,1,0.732079757586719,0.295920161427828,0.2857,222.094617653046,0.642086324931669,0.275274275979065,0.2639,"ORC_fine"
"Beta_SSE2520","random_X_and_Beta","nonzero",50,"glmnet_subset",35,534.195279312143,0.957777777777778,1,0.717194383606061,0.291867473779011,0.2814,239.271237708313,0.643557489783182,0.274743874118485,0.2606,"ORC_fine"
"Beta_SSE2521","random_X_and_Beta","nonzero",50,"glmnet_subset",36,542.516633632904,0.957777777777778,1,0.741314895115166,0.296537082288923,0.2949,224.797889281503,0.667298565792715,0.280030240971148,0.2727,"ORC_fine"
"Beta_SSE2522","random_X_and_Beta","nonzero",50,"glmnet_subset",37,558.450675133112,0.96,1,0.750713892803074,0.296030060378894,0.3002,252.089882530894,0.678777674144728,0.279742280313177,0.267,"ORC_fine"
"Beta_SSE2523","random_X_and_Beta","nonzero",50,"glmnet_subset",38,496.353770442323,0.957777777777778,1,0.721072477078302,0.291953613057584,0.2923,219.195146850056,0.659983007128014,0.277138172157247,0.2653,"ORC_fine"
"Beta_SSE2524","random_X_and_Beta","nonzero",50,"glmnet_subset",39,542.675858374267,0.971111111111111,1,0.735434618888984,0.293517396204842,0.2933,237.183985734771,0.677049978292715,0.279844083592162,0.2648,"ORC_fine"
"Beta_SSE2525","random_X_and_Beta","nonzero",50,"glmnet_subset",4,535.785708172308,0.948888888888889,1,0.741267169290272,0.296259409186947,0.3006,251.08322822247,0.681734498846349,0.282588770114792,0.2686,"ORC_fine"
"Beta_SSE2526","random_X_and_Beta","nonzero",50,"glmnet_subset",40,564.95211889195,0.922222222222222,1,0.798158182702968,0.309493362449786,0.2834,214.65725678244,0.671537529850861,0.282914067491294,0.2675,"ORC_fine"
"Beta_SSE2527","random_X_and_Beta","nonzero",50,"glmnet_subset",41,514.859532851806,0.957777777777778,1,0.704097909714124,0.289186360316904,0.2939,232.524880103535,0.66232064198382,0.278420531221646,0.2694,"ORC_fine"
"Beta_SSE2528","random_X_and_Beta","nonzero",50,"glmnet_subset",42,582.119645504378,0.96,1,0.83164848912836,0.311976936559889,0.3087,256.395609924813,0.756837716789151,0.297226983450824,0.2867,"ORC_fine"
"Beta_SSE2529","random_X_and_Beta","nonzero",50,"glmnet_subset",43,533.233021137345,0.957777777777778,1,0.765555863025243,0.301711260212695,0.3042,249.396057999698,0.708623788103249,0.287983730247111,0.2706,"ORC_fine"
"Beta_SSE2530","random_X_and_Beta","nonzero",50,"glmnet_subset",44,520.975789421404,0.957777777777778,1,0.738358345659233,0.29663319111817,0.302,218.391665833039,0.677711616120511,0.282984248906075,0.268,"ORC_fine"
"Beta_SSE2531","random_X_and_Beta","nonzero",50,"glmnet_subset",45,525.495723676793,0.971111111111111,1,0.732530941813575,0.295889486117424,0.2967,235.832511431293,0.672215581324683,0.281590962717654,0.2697,"ORC_fine"
"Beta_SSE2532","random_X_and_Beta","nonzero",50,"glmnet_subset",46,521.730500997249,0.957777777777778,1,0.735637162566142,0.297536981508302,0.3024,219.9616996067,0.676201853577578,0.284184635738846,0.2732,"ORC_fine"
"Beta_SSE2533","random_X_and_Beta","nonzero",50,"glmnet_subset",47,555.92882094909,0.946666666666667,1,0.727727335731988,0.293464952212293,0.2911,261.588442005229,0.661326211950771,0.278172149352146,0.267,"ORC_fine"
"Beta_SSE2534","random_X_and_Beta","nonzero",50,"glmnet_subset",48,590.181295965895,0.913333333333333,1,0.841438894069139,0.315315143939335,0.2835,238.291234207486,0.69754277183453,0.286556689896694,0.268,"ORC_fine"
"Beta_SSE2535","random_X_and_Beta","nonzero",50,"glmnet_subset",49,555.503892797883,0.951111111111111,1,0.767583238099743,0.299591613511649,0.2895,276.67425829923,0.685866923021014,0.281525782923205,0.2644,"ORC_fine"
"Beta_SSE2536","random_X_and_Beta","nonzero",50,"glmnet_subset",5,553.073855634827,0.937777777777778,1,0.746196352631378,0.29529562256761,0.2907,235.312745251089,0.66450714444443,0.27770629401148,0.2685,"ORC_fine"
"Beta_SSE2537","random_X_and_Beta","nonzero",50,"glmnet_subset",50,593.403451425327,0.937777777777778,1,0.763356495774801,0.295678768694069,0.2735,247.491839213666,0.667425780478361,0.275182294357807,0.2541,"ORC_fine"
"Beta_SSE2538","random_X_and_Beta","nonzero",50,"glmnet_subset",6,587.74686287522,0.906666666666667,1,0.8728816414332,0.322883150588971,0.2956,224.986731839517,0.727168606900829,0.295135631203536,0.2847,"ORC_fine"
"Beta_SSE2539","random_X_and_Beta","nonzero",50,"glmnet_subset",7,525.204378801397,0.966666666666667,1,0.754207423659124,0.300752112910728,0.3023,245.285321230382,0.703247709152371,0.288719572108215,0.2698,"ORC_fine"
"Beta_SSE2540","random_X_and_Beta","nonzero",50,"glmnet_subset",8,524.608965680203,0.975555555555556,1,0.736713829729662,0.297594302488979,0.3066,223.783464610127,0.701260245435219,0.288673376000922,0.2766,"ORC_fine"
"Beta_SSE2541","random_X_and_Beta","nonzero",50,"glmnet_subset",9,511.094035973544,0.953333333333333,1,0.725500202038256,0.294086870311529,0.3051,229.31437781088,0.665567055208722,0.279913842830037,0.2803,"ORC_fine"
"Beta_SSE2542","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",1,647.10625173454,0.897777777777778,1,0.968162930912908,0.32856544858699,0.3085,258.816926730661,0.851073741847709,0.307603602804392,0.2868,"observed"
"Beta_SSE2543","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",10,699.133720372186,0.844444444444444,1,0.975978587569259,0.330812519920061,0.2807,250.932365977249,0.783851863845985,0.296448744022379,0.2681,"observed"
"Beta_SSE2544","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",11,676.103357782468,0.873333333333333,1,1.0184123829159,0.339564475078483,0.3059,244.40673394758,0.831731844355419,0.308922225035828,0.2977,"observed"
"Beta_SSE2545","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",12,597.596002057303,0.891111111111111,1,0.875299219286594,0.317612047969699,0.299,241.276516599728,0.756181521569847,0.295437304581294,0.2848,"observed"
"Beta_SSE2546","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",13,683.540271912451,0.866666666666667,1,1.00342234503138,0.33887246364455,0.3003,236.406240790013,0.821215421230667,0.307948814297837,0.2911,"observed"
"Beta_SSE2547","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",14,671.958435394504,0.902222222222222,1,0.963321731132113,0.330274111235908,0.2932,239.251904151925,0.813230220100173,0.303147222777511,0.2754,"observed"
"Beta_SSE2548","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",15,609.231513270971,0.928888888888889,1,0.884333144067941,0.319865341106419,0.3153,251.501161121368,0.800818030443835,0.304100104276669,0.2902,"observed"
"Beta_SSE2549","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",16,629.829178362042,0.917777777777778,1,0.922392491383504,0.323130135766229,0.3095,251.610204694266,0.807765331120408,0.303207087888009,0.2912,"observed"
"Beta_SSE2550","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",17,632.386524219327,0.913333333333333,1,0.874325361571195,0.313841119152592,0.3001,246.986284670046,0.779456495958045,0.295695478222743,0.285,"observed"
"Beta_SSE2551","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",18,661.75629021695,0.864444444444444,1,0.980135176890092,0.334686174160943,0.3004,241.65346400195,0.820924681817316,0.307257439326076,0.2874,"observed"
"Beta_SSE2552","random_X_and_Beta","nonzero",50,"IBMR_no_Gamma",19,578.092303418207,0.94,1,0.890903576079619,0.320441222733414,0.3168,239.401415132177,0.842189005749348,0.309583307550333,0.2912,"observed"
